audio_ref_1_1,audio_ref_1_2,audio_1-1,audio_1-2,audio_1-3,audio_1-4,audio_1-5,audio_1-6,audio_1-7,audio_1-8,audio_1-9,text_1,audio_ref_2_1,audio_ref_2_2,audio_2-1,audio_2-2,audio_2-3,audio_2-4,audio_2-5,audio_2-6,audio_2-7,audio_2-8,audio_2-9,text_2,audio_ref_3_1,audio_ref_3_2,audio_3-1,audio_3-2,audio_3-3,audio_3-4,audio_3-5,audio_3-6,audio_3-7,audio_3-8,audio_3-9,text_3,audio_ref_4_1,audio_ref_4_2,audio_4-1,audio_4-2,audio_4-3,audio_4-4,audio_4-5,audio_4-6,audio_4-7,audio_4-8,audio_4-9,text_4
p228/ref/p228_179.wav,p228/ref/p228_261.wav,p228/mask-FT/mask/p228_049-epoch=5-batch_idx=0.wav,p228/FT-mask/FT/p228_049-epoch=0-batch_idx=0.wav,p228/libri_mask-FT/libri_mask/p228_049-epoch=5-batch_idx=0.wav,p228/recon/p228_049.recon.wav,p228/FT-mask/mask/p228_049-epoch=6-batch_idx=0.wav,p228/libri_mask-FT/FT/p228_049-epoch=6-batch_idx=0.wav,p228/joint/joint/p228_049-epoch=8-batch_idx=0.wav,p228/mask-FT/FT/p228_049-epoch=6-batch_idx=0.wav,p228/raw/p228_049.wav,but it might have done.,p294/ref/p294_231.wav,p294/ref/p294_049.wav,p294/mask-FT/mask/p294_136-epoch=5-batch_idx=0.wav,p294/joint/joint/p294_136-epoch=13-batch_idx=0.wav,p294/mask-FT/FT/p294_136-epoch=6-batch_idx=0.wav,p294/raw/p294_136.wav,p294/libri_mask-FT/FT/p294_136-epoch=7-batch_idx=0.wav,p294/recon/p294_136.recon.wav,p294/libri_mask-FT/libri_mask/p294_136-epoch=6-batch_idx=0.wav,p294/FT-mask/FT/p294_136-epoch=0-batch_idx=0.wav,p294/FT-mask/mask/p294_136-epoch=6-batch_idx=0.wav,this takes the pressure off.,p253/ref/p253_181.wav,p253/ref/p253_354.wav,p253/mask-FT/mask/p253_048-epoch=5-batch_idx=0.wav,p253/recon/p253_048.recon.wav,p253/libri_mask-FT/FT/p253_048-epoch=11-batch_idx=0.wav,p253/mask-FT/FT/p253_048-epoch=6-batch_idx=0.wav,p253/raw/p253_048.wav,p253/FT-mask/mask/p253_048-epoch=6-batch_idx=0.wav,p253/FT-mask/FT/p253_048-epoch=0-batch_idx=0.wav,p253/joint/joint/p253_048-epoch=9-batch_idx=0.wav,p253/libri_mask-FT/libri_mask/p253_048-epoch=10-batch_idx=0.wav,"charlie gordon, leader of the council, dismissed the suggestion.",p318/ref/p318_334.wav,p318/ref/p318_107.wav,p318/libri_mask-FT/FT/p318_009-epoch=9-batch_idx=0.wav,p318/joint/joint/p318_009-epoch=5-batch_idx=0.wav,p318/libri_mask-FT/libri_mask/p318_009-epoch=8-batch_idx=0.wav,p318/FT-mask/FT/p318_009-epoch=0-batch_idx=0.wav,p318/mask-FT/mask/p318_009-epoch=5-batch_idx=0.wav,p318/recon/p318_009.recon.wav,p318/FT-mask/mask/p318_009-epoch=6-batch_idx=0.wav,p318/mask-FT/FT/p318_009-epoch=6-batch_idx=0.wav,p318/raw/p318_009.wav,"there is , according to legend, a boiling pot of gold at one end."
p225/ref/p225_238.wav,p225/ref/p225_285.wav,p225/FT-mask/mask/p225_063-epoch=6-batch_idx=0.wav,p225/libri_mask-FT/FT/p225_063-epoch=8-batch_idx=0.wav,p225/FT-mask/FT/p225_063-epoch=0-batch_idx=0.wav,p225/mask-FT/FT/p225_063-epoch=6-batch_idx=0.wav,p225/raw/p225_063.wav,p225/joint/joint/p225_063-epoch=10-batch_idx=0.wav,p225/recon/p225_063.recon.wav,p225/libri_mask-FT/libri_mask/p225_063-epoch=7-batch_idx=0.wav,p225/mask-FT/mask/p225_063-epoch=5-batch_idx=0.wav,both sides have been hit by injury.,p261/ref/p261_186.wav,p261/ref/p261_024.wav,p261/libri_mask-FT/libri_mask/p261_075-epoch=9-batch_idx=0.wav,p261/recon/p261_075.recon.wav,p261/FT-mask/mask/p261_075-epoch=6-batch_idx=0.wav,p261/FT-mask/FT/p261_075-epoch=0-batch_idx=0.wav,p261/joint/joint/p261_075-epoch=5-batch_idx=0.wav,p261/raw/p261_075.wav,p261/mask-FT/FT/p261_075-epoch=6-batch_idx=0.wav,p261/libri_mask-FT/FT/p261_075-epoch=10-batch_idx=0.wav,p261/mask-FT/mask/p261_075-epoch=5-batch_idx=0.wav,these people are not big names.,p364/ref/p364_177.wav,p364/ref/p364_095.wav,p364/FT-mask/mask/p364_104-epoch=6-batch_idx=0.wav,p364/raw/p364_104.wav,p364/libri_mask-FT/libri_mask/p364_104-epoch=8-batch_idx=0.wav,p364/FT-mask/FT/p364_104-epoch=0-batch_idx=0.wav,p364/mask-FT/mask/p364_104-epoch=5-batch_idx=0.wav,p364/joint/joint/p364_104-epoch=7-batch_idx=0.wav,p364/mask-FT/FT/p364_104-epoch=6-batch_idx=0.wav,p364/recon/p364_104.recon.wav,p364/libri_mask-FT/FT/p364_104-epoch=9-batch_idx=0.wav,but he has a lifeline.,p307/ref/p307_182.wav,p307/ref/p307_116.wav,p307/mask-FT/mask/p307_349-epoch=6-batch_idx=0.wav,p307/recon/p307_349.recon.wav,p307/FT-mask/mask/p307_349-epoch=6-batch_idx=0.wav,p307/joint/joint/p307_349-epoch=8-batch_idx=0.wav,p307/raw/p307_349.wav,p307/libri_mask-FT/FT/p307_349-epoch=6-batch_idx=0.wav,p307/libri_mask-FT/libri_mask/p307_349-epoch=5-batch_idx=0.wav,p307/FT-mask/FT/p307_349-epoch=0-batch_idx=0.wav,p307/mask-FT/FT/p307_349-epoch=7-batch_idx=0.wav,"connell was standing there, ordering her to get up."
p376/ref/p376_269.wav,p376/ref/p376_118.wav,p376/libri_mask-FT/libri_mask/p376_409-epoch=9-batch_idx=0.wav,p376/mask-FT/mask/p376_409-epoch=5-batch_idx=0.wav,p376/recon/p376_409.recon.wav,p376/mask-FT/FT/p376_409-epoch=10-batch_idx=0.wav,p376/joint/joint/p376_409-epoch=21-batch_idx=0.wav,p376/FT-mask/mask/p376_409-epoch=5-batch_idx=0.wav,p376/FT-mask/FT/p376_409-epoch=0-batch_idx=0.wav,p376/raw/p376_409.wav,p376/libri_mask-FT/FT/p376_409-epoch=11-batch_idx=0.wav,"they were later released, and last night were staying with relatives.",p284/ref/p284_222.wav,p284/ref/p284_253.wav,p284/libri_mask-FT/FT/p284_140-epoch=8-batch_idx=0.wav,p284/raw/p284_140.wav,p284/FT-mask/mask/p284_140-epoch=4-batch_idx=0.wav,p284/recon/p284_140.recon.wav,p284/FT-mask/FT/p284_140-epoch=0-batch_idx=0.wav,p284/mask-FT/FT/p284_140-epoch=6-batch_idx=0.wav,p284/libri_mask-FT/libri_mask/p284_140-epoch=6-batch_idx=0.wav,p284/mask-FT/mask/p284_140-epoch=5-batch_idx=0.wav,p284/joint/joint/p284_140-epoch=36-batch_idx=0.wav,the idea is simple.,p364/ref/p364_216.wav,p364/ref/p364_177.wav,p364/mask-FT/FT/p364_117-epoch=6-batch_idx=0.wav,p364/libri_mask-FT/libri_mask/p364_117-epoch=8-batch_idx=0.wav,p364/joint/joint/p364_117-epoch=7-batch_idx=0.wav,p364/libri_mask-FT/FT/p364_117-epoch=9-batch_idx=0.wav,p364/FT-mask/FT/p364_117-epoch=0-batch_idx=0.wav,p364/raw/p364_117.wav,p364/mask-FT/mask/p364_117-epoch=5-batch_idx=0.wav,p364/recon/p364_117.recon.wav,p364/FT-mask/mask/p364_117-epoch=6-batch_idx=0.wav,it was an important part of the course.,p287/ref/p287_026.wav,p287/ref/p287_390.wav,p287/FT-mask/FT/p287_051-epoch=1-batch_idx=0.wav,p287/libri_mask-FT/FT/p287_051-epoch=7-batch_idx=0.wav,p287/libri_mask-FT/libri_mask/p287_051-epoch=5-batch_idx=0.wav,p287/joint/joint/p287_051-epoch=10-batch_idx=0.wav,p287/FT-mask/mask/p287_051-epoch=5-batch_idx=0.wav,p287/mask-FT/mask/p287_051-epoch=5-batch_idx=0.wav,p287/mask-FT/FT/p287_051-epoch=6-batch_idx=0.wav,p287/raw/p287_051.wav,p287/recon/p287_051.recon.wav,it depends on the couple.
p316/ref/p316_367.wav,p316/ref/p316_043.wav,p316/libri_mask-FT/FT/p316_275-epoch=10-batch_idx=0.wav,p316/joint/joint/p316_275-epoch=5-batch_idx=0.wav,p316/mask-FT/mask/p316_275-epoch=5-batch_idx=0.wav,p316/raw/p316_275.wav,p316/FT-mask/FT/p316_275-epoch=0-batch_idx=0.wav,p316/FT-mask/mask/p316_275-epoch=6-batch_idx=0.wav,p316/mask-FT/FT/p316_275-epoch=6-batch_idx=0.wav,p316/libri_mask-FT/libri_mask/p316_275-epoch=9-batch_idx=0.wav,p316/recon/p316_275.recon.wav,i am very confident about tomorrow night.,p264/ref/p264_032.wav,p264/ref/p264_313.wav,p264/joint/joint/p264_181-epoch=5-batch_idx=0.wav,p264/libri_mask-FT/FT/p264_181-epoch=6-batch_idx=0.wav,p264/mask-FT/mask/p264_181-epoch=5-batch_idx=0.wav,p264/mask-FT/FT/p264_181-epoch=6-batch_idx=0.wav,p264/FT-mask/mask/p264_181-epoch=6-batch_idx=0.wav,p264/libri_mask-FT/libri_mask/p264_181-epoch=5-batch_idx=0.wav,p264/recon/p264_181.recon.wav,p264/FT-mask/FT/p264_181-epoch=0-batch_idx=0.wav,p264/raw/p264_181.wav,neil has worked hard throughout his career.,p226/ref/p226_210.wav,p226/ref/p226_236.wav,p226/libri_mask-FT/FT/p226_183-epoch=8-batch_idx=0.wav,p226/joint/joint/p226_183-epoch=7-batch_idx=0.wav,p226/FT-mask/mask/p226_183-epoch=6-batch_idx=0.wav,p226/mask-FT/FT/p226_183-epoch=6-batch_idx=0.wav,p226/raw/p226_183.wav,p226/libri_mask-FT/libri_mask/p226_183-epoch=7-batch_idx=0.wav,p226/FT-mask/FT/p226_183-epoch=0-batch_idx=0.wav,p226/mask-FT/mask/p226_183-epoch=5-batch_idx=0.wav,p226/recon/p226_183.recon.wav,i have no sympathy with her at all.,p278/ref/p278_259.wav,p278/ref/p278_061.wav,p278/libri_mask-FT/libri_mask/p278_258-epoch=10-batch_idx=0.wav,p278/mask-FT/FT/p278_258-epoch=6-batch_idx=0.wav,p278/FT-mask/FT/p278_258-epoch=0-batch_idx=0.wav,p278/joint/joint/p278_258-epoch=5-batch_idx=0.wav,p278/libri_mask-FT/FT/p278_258-epoch=11-batch_idx=0.wav,p278/recon/p278_258.recon.wav,p278/FT-mask/mask/p278_258-epoch=6-batch_idx=0.wav,p278/mask-FT/mask/p278_258-epoch=5-batch_idx=0.wav,p278/raw/p278_258.wav,defensive stocks attracted some interest.
p267/ref/p267_028.wav,p267/ref/p267_236.wav,p267/libri_mask-FT/FT/p267_330-epoch=6-batch_idx=0.wav,p267/FT-mask/FT/p267_330-epoch=0-batch_idx=0.wav,p267/raw/p267_330.wav,p267/libri_mask-FT/libri_mask/p267_330-epoch=5-batch_idx=0.wav,p267/recon/p267_330.recon.wav,p267/FT-mask/mask/p267_330-epoch=6-batch_idx=0.wav,p267/mask-FT/FT/p267_330-epoch=6-batch_idx=0.wav,p267/joint/joint/p267_330-epoch=11-batch_idx=0.wav,p267/mask-FT/mask/p267_330-epoch=5-batch_idx=0.wav,the election is total confusion and chaos.,p303/ref/p303_233.wav,p303/ref/p303_067.wav,p303/raw/p303_318.wav,p303/mask-FT/mask/p303_318-epoch=5-batch_idx=0.wav,p303/libri_mask-FT/FT/p303_318-epoch=8-batch_idx=0.wav,p303/FT-mask/mask/p303_318-epoch=6-batch_idx=0.wav,p303/joint/joint/p303_318-epoch=6-batch_idx=0.wav,p303/recon/p303_318.recon.wav,p303/libri_mask-FT/libri_mask/p303_318-epoch=7-batch_idx=0.wav,p303/FT-mask/FT/p303_318-epoch=0-batch_idx=0.wav,p303/mask-FT/FT/p303_318-epoch=6-batch_idx=0.wav,we have grown up in britain.,p347/ref/p347_288.wav,p347/ref/p347_369.wav,p347/raw/p347_423.wav,p347/FT-mask/FT/p347_423-epoch=0-batch_idx=0.wav,p347/mask-FT/mask/p347_423-epoch=5-batch_idx=0.wav,p347/recon/p347_423.recon.wav,p347/FT-mask/mask/p347_423-epoch=6-batch_idx=0.wav,p347/libri_mask-FT/libri_mask/p347_423-epoch=6-batch_idx=0.wav,p347/mask-FT/FT/p347_423-epoch=6-batch_idx=0.wav,p347/joint/joint/p347_423-epoch=5-batch_idx=0.wav,p347/libri_mask-FT/FT/p347_423-epoch=7-batch_idx=0.wav,i have not come in to take over.,p340/ref/p340_409.wav,p340/ref/p340_300.wav,p340/mask-FT/FT/p340_184-epoch=6-batch_idx=0.wav,p340/mask-FT/mask/p340_184-epoch=5-batch_idx=0.wav,p340/raw/p340_184.wav,p340/FT-mask/mask/p340_184-epoch=6-batch_idx=0.wav,p340/FT-mask/FT/p340_184-epoch=0-batch_idx=0.wav,p340/joint/joint/p340_184-epoch=11-batch_idx=0.wav,p340/libri_mask-FT/FT/p340_184-epoch=11-batch_idx=0.wav,p340/recon/p340_184.recon.wav,p340/libri_mask-FT/libri_mask/p340_184-epoch=10-batch_idx=0.wav,but that is not an issue for now.
p329/ref/p329_366.wav,p329/ref/p329_395.wav,p329/libri_mask-FT/FT/p329_351-epoch=7-batch_idx=0.wav,p329/libri_mask-FT/libri_mask/p329_351-epoch=6-batch_idx=0.wav,p329/mask-FT/mask/p329_351-epoch=5-batch_idx=0.wav,p329/FT-mask/FT/p329_351-epoch=0-batch_idx=0.wav,p329/joint/joint/p329_351-epoch=5-batch_idx=0.wav,p329/mask-FT/FT/p329_351-epoch=6-batch_idx=0.wav,p329/recon/p329_351.recon.wav,p329/FT-mask/mask/p329_351-epoch=6-batch_idx=0.wav,p329/raw/p329_351.wav,it was quite rigorous.,p258/ref/p258_348.wav,p258/ref/p258_073.wav,p258/joint/joint/p258_072-epoch=5-batch_idx=0.wav,p258/raw/p258_072.wav,p258/FT-mask/mask/p258_072-epoch=6-batch_idx=0.wav,p258/mask-FT/FT/p258_072-epoch=6-batch_idx=0.wav,p258/mask-FT/mask/p258_072-epoch=5-batch_idx=0.wav,p258/libri_mask-FT/FT/p258_072-epoch=7-batch_idx=0.wav,p258/FT-mask/FT/p258_072-epoch=0-batch_idx=0.wav,p258/libri_mask-FT/libri_mask/p258_072-epoch=6-batch_idx=0.wav,p258/recon/p258_072.recon.wav,this is the way things should be handled.,p240/ref/p240_072.wav,p240/ref/p240_252.wav,p240/libri_mask-FT/FT/p240_085-epoch=8-batch_idx=0.wav,p240/libri_mask-FT/libri_mask/p240_085-epoch=7-batch_idx=0.wav,p240/raw/p240_085.wav,p240/mask-FT/FT/p240_085-epoch=6-batch_idx=0.wav,p240/mask-FT/mask/p240_085-epoch=5-batch_idx=0.wav,p240/recon/p240_085.recon.wav,p240/joint/joint/p240_085-epoch=9-batch_idx=0.wav,p240/FT-mask/FT/p240_085-epoch=0-batch_idx=0.wav,p240/FT-mask/mask/p240_085-epoch=6-batch_idx=0.wav,"otherwise, it will cost a lot of money.",p250/ref/p250_269.wav,p250/ref/p250_365.wav,p250/libri_mask-FT/libri_mask/p250_265-epoch=6-batch_idx=0.wav,p250/raw/p250_265.wav,p250/FT-mask/mask/p250_265-epoch=21-batch_idx=0.wav,p250/mask-FT/FT/p250_265-epoch=12-batch_idx=0.wav,p250/recon/p250_265.recon.wav,p250/joint/joint/p250_265-epoch=20-batch_idx=0.wav,p250/mask-FT/mask/p250_265-epoch=5-batch_idx=0.wav,p250/libri_mask-FT/FT/p250_265-epoch=12-batch_idx=0.wav,p250/FT-mask/FT/p250_265-epoch=16-batch_idx=0.wav,"we lost our composure towards the interval, he said."
p284/ref/p284_196.wav,p284/ref/p284_210.wav,p284/libri_mask-FT/FT/p284_414-epoch=8-batch_idx=0.wav,p284/joint/joint/p284_414-epoch=36-batch_idx=0.wav,p284/FT-mask/mask/p284_414-epoch=4-batch_idx=0.wav,p284/mask-FT/FT/p284_414-epoch=6-batch_idx=0.wav,p284/mask-FT/mask/p284_414-epoch=5-batch_idx=0.wav,p284/recon/p284_414.recon.wav,p284/raw/p284_414.wav,p284/libri_mask-FT/libri_mask/p284_414-epoch=6-batch_idx=0.wav,p284/FT-mask/FT/p284_414-epoch=0-batch_idx=0.wav,he scored a touchdown.,p330/ref/p330_191.wav,p330/ref/p330_331.wav,p330/mask-FT/mask/p330_253-epoch=5-batch_idx=0.wav,p330/libri_mask-FT/FT/p330_253-epoch=8-batch_idx=0.wav,p330/joint/joint/p330_253-epoch=7-batch_idx=0.wav,p330/mask-FT/FT/p330_253-epoch=7-batch_idx=0.wav,p330/raw/p330_253.wav,p330/FT-mask/FT/p330_253-epoch=0-batch_idx=0.wav,p330/libri_mask-FT/libri_mask/p330_253-epoch=6-batch_idx=0.wav,p330/recon/p330_253.recon.wav,p330/FT-mask/mask/p330_253-epoch=5-batch_idx=0.wav,it was to be published next month.,s5/ref/s5_382.wav,s5/ref/s5_129.wav,s5/raw/s5_256.wav,s5/FT-mask/mask/s5_256-epoch=6-batch_idx=0.wav,s5/FT-mask/FT/s5_256-epoch=0-batch_idx=0.wav,s5/mask-FT/FT/s5_256-epoch=6-batch_idx=0.wav,s5/libri_mask-FT/libri_mask/s5_256-epoch=6-batch_idx=0.wav,s5/libri_mask-FT/FT/s5_256-epoch=7-batch_idx=0.wav,s5/joint/joint/s5_256-epoch=10-batch_idx=0.wav,s5/mask-FT/mask/s5_256-epoch=5-batch_idx=0.wav,s5/recon/s5_256.recon.wav,it is also seeking a national mortgage rescue plan.,p295/ref/p295_202.wav,p295/ref/p295_339.wav,p295/raw/p295_317.wav,p295/FT-mask/mask/p295_317-epoch=6-batch_idx=0.wav,p295/libri_mask-FT/FT/p295_317-epoch=6-batch_idx=0.wav,p295/libri_mask-FT/libri_mask/p295_317-epoch=5-batch_idx=0.wav,p295/recon/p295_317.recon.wav,p295/mask-FT/mask/p295_317-epoch=5-batch_idx=0.wav,p295/FT-mask/FT/p295_317-epoch=0-batch_idx=0.wav,p295/joint/joint/p295_317-epoch=5-batch_idx=0.wav,p295/mask-FT/FT/p295_317-epoch=6-batch_idx=0.wav,it's a member of your family.
p336/ref/p336_051.wav,p336/ref/p336_419.wav,p336/libri_mask-FT/FT/p336_090-epoch=14-batch_idx=0.wav,p336/mask-FT/FT/p336_090-epoch=8-batch_idx=0.wav,p336/libri_mask-FT/libri_mask/p336_090-epoch=7-batch_idx=0.wav,p336/recon/p336_090.recon.wav,p336/FT-mask/FT/p336_090-epoch=10-batch_idx=0.wav,p336/FT-mask/mask/p336_090-epoch=14-batch_idx=0.wav,p336/raw/p336_090.wav,p336/joint/joint/p336_090-epoch=13-batch_idx=0.wav,p336/mask-FT/mask/p336_090-epoch=5-batch_idx=0.wav,we have to get this sorted out.,p234/ref/p234_131.wav,p234/ref/p234_112.wav,p234/raw/p234_353.wav,p234/FT-mask/mask/p234_353-epoch=6-batch_idx=0.wav,p234/mask-FT/mask/p234_353-epoch=5-batch_idx=0.wav,p234/recon/p234_353.recon.wav,p234/joint/joint/p234_353-epoch=5-batch_idx=0.wav,p234/libri_mask-FT/FT/p234_353-epoch=7-batch_idx=0.wav,p234/mask-FT/FT/p234_353-epoch=6-batch_idx=0.wav,p234/libri_mask-FT/libri_mask/p234_353-epoch=6-batch_idx=0.wav,p234/FT-mask/FT/p234_353-epoch=0-batch_idx=0.wav,they have to be addressed.,p374/ref/p374_381.wav,p374/ref/p374_267.wav,p374/joint/joint/p374_135-epoch=5-batch_idx=0.wav,p374/recon/p374_135.recon.wav,p374/libri_mask-FT/FT/p374_135-epoch=7-batch_idx=0.wav,p374/FT-mask/mask/p374_135-epoch=6-batch_idx=0.wav,p374/raw/p374_135.wav,p374/mask-FT/mask/p374_135-epoch=5-batch_idx=0.wav,p374/libri_mask-FT/libri_mask/p374_135-epoch=6-batch_idx=0.wav,p374/mask-FT/FT/p374_135-epoch=6-batch_idx=0.wav,p374/FT-mask/FT/p374_135-epoch=0-batch_idx=0.wav,the contest was already over.,p229/ref/p229_268.wav,p229/ref/p229_185.wav,p229/raw/p229_269.wav,p229/mask-FT/FT/p229_269-epoch=6-batch_idx=0.wav,p229/mask-FT/mask/p229_269-epoch=5-batch_idx=0.wav,p229/FT-mask/mask/p229_269-epoch=6-batch_idx=0.wav,p229/FT-mask/FT/p229_269-epoch=0-batch_idx=0.wav,p229/libri_mask-FT/libri_mask/p229_269-epoch=5-batch_idx=0.wav,p229/joint/joint/p229_269-epoch=5-batch_idx=0.wav,p229/libri_mask-FT/FT/p229_269-epoch=6-batch_idx=0.wav,p229/recon/p229_269.recon.wav,that decision is for the british parliament and people.
p226/ref/p226_210.wav,p226/ref/p226_186.wav,p226/recon/p226_200.recon.wav,p226/mask-FT/FT/p226_200-epoch=6-batch_idx=0.wav,p226/FT-mask/FT/p226_200-epoch=0-batch_idx=0.wav,p226/libri_mask-FT/libri_mask/p226_200-epoch=7-batch_idx=0.wav,p226/mask-FT/mask/p226_200-epoch=5-batch_idx=0.wav,p226/raw/p226_200.wav,p226/FT-mask/mask/p226_200-epoch=6-batch_idx=0.wav,p226/libri_mask-FT/FT/p226_200-epoch=8-batch_idx=0.wav,p226/joint/joint/p226_200-epoch=7-batch_idx=0.wav,is that success?,p303/ref/p303_071.wav,p303/ref/p303_349.wav,p303/FT-mask/mask/p303_026-epoch=6-batch_idx=0.wav,p303/libri_mask-FT/FT/p303_026-epoch=8-batch_idx=0.wav,p303/libri_mask-FT/libri_mask/p303_026-epoch=7-batch_idx=0.wav,p303/joint/joint/p303_026-epoch=6-batch_idx=0.wav,p303/mask-FT/FT/p303_026-epoch=6-batch_idx=0.wav,p303/raw/p303_026.wav,p303/FT-mask/FT/p303_026-epoch=0-batch_idx=0.wav,p303/mask-FT/mask/p303_026-epoch=5-batch_idx=0.wav,p303/recon/p303_026.recon.wav,there will be widespread support on all sides.,p299/ref/p299_048.wav,p299/ref/p299_244.wav,p299/raw/p299_043.wav,p299/recon/p299_043.recon.wav,p299/mask-FT/mask/p299_043-epoch=5-batch_idx=0.wav,p299/FT-mask/mask/p299_043-epoch=6-batch_idx=0.wav,p299/joint/joint/p299_043-epoch=5-batch_idx=0.wav,p299/libri_mask-FT/libri_mask/p299_043-epoch=6-batch_idx=0.wav,p299/libri_mask-FT/FT/p299_043-epoch=7-batch_idx=0.wav,p299/FT-mask/FT/p299_043-epoch=0-batch_idx=0.wav,p299/mask-FT/FT/p299_043-epoch=6-batch_idx=0.wav,i've learned from my mistakes.,p362/ref/p362_053.wav,p362/ref/p362_126.wav,p362/libri_mask-FT/FT/p362_022-epoch=12-batch_idx=0.wav,p362/raw/p362_022.wav,p362/recon/p362_022.recon.wav,p362/FT-mask/mask/p362_022-epoch=13-batch_idx=0.wav,p362/libri_mask-FT/libri_mask/p362_022-epoch=5-batch_idx=0.wav,p362/joint/joint/p362_022-epoch=20-batch_idx=0.wav,p362/mask-FT/mask/p362_022-epoch=5-batch_idx=0.wav,p362/FT-mask/FT/p362_022-epoch=9-batch_idx=0.wav,p362/mask-FT/FT/p362_022-epoch=15-batch_idx=0.wav,the actual primary rainbow observed is said to be the effect of super-imposition of a number of bows.
p258/ref/p258_266.wav,p258/ref/p258_291.wav,p258/libri_mask-FT/libri_mask/p258_018-epoch=6-batch_idx=0.wav,p258/FT-mask/FT/p258_018-epoch=0-batch_idx=0.wav,p258/mask-FT/FT/p258_018-epoch=6-batch_idx=0.wav,p258/mask-FT/mask/p258_018-epoch=5-batch_idx=0.wav,p258/joint/joint/p258_018-epoch=5-batch_idx=0.wav,p258/recon/p258_018.recon.wav,p258/raw/p258_018.wav,p258/FT-mask/mask/p258_018-epoch=6-batch_idx=0.wav,p258/libri_mask-FT/FT/p258_018-epoch=7-batch_idx=0.wav,aristotle thought that the rainbow was caused by reflection of the sun's rays by the rain. ,p298/ref/p298_022.wav,p298/ref/p298_370.wav,p298/recon/p298_033.recon.wav,p298/mask-FT/FT/p298_033-epoch=7-batch_idx=0.wav,p298/libri_mask-FT/libri_mask/p298_033-epoch=5-batch_idx=0.wav,p298/raw/p298_033.wav,p298/FT-mask/FT/p298_033-epoch=1-batch_idx=0.wav,p298/joint/joint/p298_033-epoch=13-batch_idx=0.wav,p298/FT-mask/mask/p298_033-epoch=6-batch_idx=0.wav,p298/mask-FT/mask/p298_033-epoch=5-batch_idx=0.wav,p298/libri_mask-FT/FT/p298_033-epoch=8-batch_idx=0.wav,i think they should have more respect.,p301/ref/p301_201.wav,p301/ref/p301_236.wav,p301/libri_mask-FT/FT/p301_132-epoch=7-batch_idx=0.wav,p301/mask-FT/FT/p301_132-epoch=6-batch_idx=0.wav,p301/joint/joint/p301_132-epoch=5-batch_idx=0.wav,p301/FT-mask/FT/p301_132-epoch=0-batch_idx=0.wav,p301/mask-FT/mask/p301_132-epoch=5-batch_idx=0.wav,p301/recon/p301_132.recon.wav,p301/raw/p301_132.wav,p301/FT-mask/mask/p301_132-epoch=6-batch_idx=0.wav,p301/libri_mask-FT/libri_mask/p301_132-epoch=6-batch_idx=0.wav,"she was making a living, but her career was going nowhere.",p286/ref/p286_435.wav,p286/ref/p286_408.wav,p286/mask-FT/mask/p286_463-epoch=5-batch_idx=0.wav,p286/FT-mask/mask/p286_463-epoch=6-batch_idx=0.wav,p286/mask-FT/FT/p286_463-epoch=6-batch_idx=0.wav,p286/libri_mask-FT/libri_mask/p286_463-epoch=7-batch_idx=0.wav,p286/libri_mask-FT/FT/p286_463-epoch=8-batch_idx=0.wav,p286/joint/joint/p286_463-epoch=5-batch_idx=0.wav,p286/recon/p286_463.recon.wav,p286/FT-mask/FT/p286_463-epoch=0-batch_idx=0.wav,p286/raw/p286_463.wav,we are now up against it.
