audio_ref-1_1,audio_ref-1_2,audio-1_1,audio-1_2,audio-1_3,audio-1_4,audio-1_5,audio-1_6,audio-1_7,audio-1_8,audio-1_9,text-1,audio_ref-2_1,audio_ref-2_2,audio-2_1,audio-2_2,audio-2_3,audio-2_4,audio-2_5,audio-2_6,audio-2_7,audio-2_8,audio-2_9,text-2
p273/ref/p273_038.wav,p273/ref/p273_259.wav,p273/mask-FT/mask/p273_148-epoch=5-batch_idx=0.wav,p273/libri_mask-FT/libri_mask/p273_148-epoch=6-batch_idx=0.wav,p273/FT-mask/FT/p273_148-epoch=0-batch_idx=0.wav,p273/libri_mask-FT/FT/p273_148-epoch=7-batch_idx=0.wav,p273/joint/joint/p273_148-epoch=5-batch_idx=0.wav,p273/raw/p273_148.wav,p273/FT-mask/mask/p273_148-epoch=6-batch_idx=0.wav,p273/recon/p273_148.recon.wav,p273/mask-FT/FT/p273_148-epoch=6-batch_idx=0.wav,this action reflects a slump in bookings.,p226/ref/p226_329.wav,p226/ref/p226_210.wav,p226/libri_mask-FT/FT/p226_144-epoch=8-batch_idx=0.wav,p226/FT-mask/mask/p226_144-epoch=6-batch_idx=0.wav,p226/FT-mask/FT/p226_144-epoch=0-batch_idx=0.wav,p226/mask-FT/mask/p226_144-epoch=5-batch_idx=0.wav,p226/mask-FT/FT/p226_144-epoch=6-batch_idx=0.wav,p226/libri_mask-FT/libri_mask/p226_144-epoch=7-batch_idx=0.wav,p226/raw/p226_144.wav,p226/joint/joint/p226_144-epoch=7-batch_idx=0.wav,p226/recon/p226_144.recon.wav,police could not say if the two incidents were connected.
p249/ref/p249_192.wav,p249/ref/p249_133.wav,p249/raw/p249_240.wav,p249/libri_mask-FT/FT/p249_240-epoch=6-batch_idx=0.wav,p249/joint/joint/p249_240-epoch=6-batch_idx=0.wav,p249/mask-FT/mask/p249_240-epoch=5-batch_idx=0.wav,p249/mask-FT/FT/p249_240-epoch=6-batch_idx=0.wav,p249/recon/p249_240.recon.wav,p249/FT-mask/FT/p249_240-epoch=0-batch_idx=0.wav,p249/libri_mask-FT/libri_mask/p249_240-epoch=5-batch_idx=0.wav,p249/FT-mask/mask/p249_240-epoch=6-batch_idx=0.wav,"it's a lovely, lovely film.",p230/ref/p230_076.wav,p230/ref/p230_092.wav,p230/joint/joint/p230_043-epoch=5-batch_idx=0.wav,p230/FT-mask/mask/p230_043-epoch=6-batch_idx=0.wav,p230/FT-mask/FT/p230_043-epoch=0-batch_idx=0.wav,p230/libri_mask-FT/libri_mask/p230_043-epoch=6-batch_idx=0.wav,p230/recon/p230_043.recon.wav,p230/mask-FT/mask/p230_043-epoch=5-batch_idx=0.wav,p230/raw/p230_043.wav,p230/mask-FT/FT/p230_043-epoch=6-batch_idx=0.wav,p230/libri_mask-FT/FT/p230_043-epoch=7-batch_idx=0.wav,the big problem is the lack of grass.
p347/ref/p347_282.wav,p347/ref/p347_364.wav,p347/libri_mask-FT/libri_mask/p347_061-epoch=6-batch_idx=0.wav,p347/mask-FT/mask/p347_061-epoch=5-batch_idx=0.wav,p347/FT-mask/mask/p347_061-epoch=6-batch_idx=0.wav,p347/mask-FT/FT/p347_061-epoch=6-batch_idx=0.wav,p347/joint/joint/p347_061-epoch=5-batch_idx=0.wav,p347/libri_mask-FT/FT/p347_061-epoch=7-batch_idx=0.wav,p347/recon/p347_061.recon.wav,p347/FT-mask/FT/p347_061-epoch=0-batch_idx=0.wav,p347/raw/p347_061.wav,this is only the start of my season.,p376/ref/p376_346.wav,p376/ref/p376_351.wav,p376/FT-mask/mask/p376_223-epoch=5-batch_idx=0.wav,p376/libri_mask-FT/libri_mask/p376_223-epoch=9-batch_idx=0.wav,p376/mask-FT/FT/p376_223-epoch=10-batch_idx=0.wav,p376/joint/joint/p376_223-epoch=21-batch_idx=0.wav,p376/libri_mask-FT/FT/p376_223-epoch=11-batch_idx=0.wav,p376/raw/p376_223.wav,p376/FT-mask/FT/p376_223-epoch=0-batch_idx=0.wav,p376/recon/p376_223.recon.wav,p376/mask-FT/mask/p376_223-epoch=5-batch_idx=0.wav,"it was not a difficult decision, he said."
p299/ref/p299_048.wav,p299/ref/p299_073.wav,p299/libri_mask-FT/FT/p299_302-epoch=7-batch_idx=0.wav,p299/libri_mask-FT/libri_mask/p299_302-epoch=6-batch_idx=0.wav,p299/raw/p299_302.wav,p299/FT-mask/FT/p299_302-epoch=0-batch_idx=0.wav,p299/joint/joint/p299_302-epoch=5-batch_idx=0.wav,p299/mask-FT/FT/p299_302-epoch=6-batch_idx=0.wav,p299/mask-FT/mask/p299_302-epoch=5-batch_idx=0.wav,p299/recon/p299_302.recon.wav,p299/FT-mask/mask/p299_302-epoch=6-batch_idx=0.wav,they were the better side on the day.,p376/ref/p376_351.wav,p376/ref/p376_279.wav,p376/mask-FT/FT/p376_183-epoch=10-batch_idx=0.wav,p376/recon/p376_183.recon.wav,p376/FT-mask/FT/p376_183-epoch=0-batch_idx=0.wav,p376/libri_mask-FT/FT/p376_183-epoch=11-batch_idx=0.wav,p376/libri_mask-FT/libri_mask/p376_183-epoch=9-batch_idx=0.wav,p376/raw/p376_183.wav,p376/mask-FT/mask/p376_183-epoch=5-batch_idx=0.wav,p376/FT-mask/mask/p376_183-epoch=5-batch_idx=0.wav,p376/joint/joint/p376_183-epoch=21-batch_idx=0.wav,i can't see him reversing that.
p269/ref/p269_208.wav,p269/ref/p269_150.wav,p269/recon/p269_113.recon.wav,p269/raw/p269_113.wav,p269/joint/joint/p269_113-epoch=14-batch_idx=0.wav,p269/FT-mask/FT/p269_113-epoch=6-batch_idx=0.wav,p269/mask-FT/mask/p269_113-epoch=5-batch_idx=0.wav,p269/mask-FT/FT/p269_113-epoch=7-batch_idx=0.wav,p269/libri_mask-FT/libri_mask/p269_113-epoch=5-batch_idx=0.wav,p269/libri_mask-FT/FT/p269_113-epoch=7-batch_idx=0.wav,p269/FT-mask/mask/p269_113-epoch=10-batch_idx=0.wav,we have to look at everything before we make any final decision.,p308/ref/p308_288.wav,p308/ref/p308_271.wav,p308/mask-FT/mask/p308_388-epoch=5-batch_idx=0.wav,p308/mask-FT/FT/p308_388-epoch=6-batch_idx=0.wav,p308/raw/p308_388.wav,p308/libri_mask-FT/libri_mask/p308_388-epoch=6-batch_idx=0.wav,p308/joint/joint/p308_388-epoch=14-batch_idx=0.wav,p308/libri_mask-FT/FT/p308_388-epoch=9-batch_idx=0.wav,p308/recon/p308_388.recon.wav,p308/FT-mask/FT/p308_388-epoch=3-batch_idx=0.wav,p308/FT-mask/mask/p308_388-epoch=6-batch_idx=0.wav,we've got to get it right.
p298/ref/p298_022.wav,p298/ref/p298_311.wav,p298/libri_mask-FT/FT/p298_020-epoch=8-batch_idx=0.wav,p298/FT-mask/mask/p298_020-epoch=6-batch_idx=0.wav,p298/joint/joint/p298_020-epoch=13-batch_idx=0.wav,p298/mask-FT/FT/p298_020-epoch=7-batch_idx=0.wav,p298/FT-mask/FT/p298_020-epoch=1-batch_idx=0.wav,p298/recon/p298_020.recon.wav,p298/mask-FT/mask/p298_020-epoch=5-batch_idx=0.wav,p298/raw/p298_020.wav,p298/libri_mask-FT/libri_mask/p298_020-epoch=5-batch_idx=0.wav,many complicated ideas about the rainbow have been formed.,p298/ref/p298_311.wav,p298/ref/p298_203.wav,p298/mask-FT/mask/p298_339-epoch=5-batch_idx=0.wav,p298/FT-mask/FT/p298_339-epoch=1-batch_idx=0.wav,p298/raw/p298_339.wav,p298/mask-FT/FT/p298_339-epoch=7-batch_idx=0.wav,p298/FT-mask/mask/p298_339-epoch=6-batch_idx=0.wav,p298/libri_mask-FT/libri_mask/p298_339-epoch=5-batch_idx=0.wav,p298/joint/joint/p298_339-epoch=13-batch_idx=0.wav,p298/libri_mask-FT/FT/p298_339-epoch=8-batch_idx=0.wav,p298/recon/p298_339.recon.wav,some of his family still live there.
p251/ref/p251_094.wav,p251/ref/p251_090.wav,p251/joint/joint/p251_158-epoch=5-batch_idx=0.wav,p251/raw/p251_158.wav,p251/FT-mask/FT/p251_158-epoch=0-batch_idx=0.wav,p251/FT-mask/mask/p251_158-epoch=6-batch_idx=0.wav,p251/mask-FT/mask/p251_158-epoch=5-batch_idx=0.wav,p251/libri_mask-FT/libri_mask/p251_158-epoch=6-batch_idx=0.wav,p251/recon/p251_158.recon.wav,p251/libri_mask-FT/FT/p251_158-epoch=7-batch_idx=0.wav,p251/mask-FT/FT/p251_158-epoch=6-batch_idx=0.wav,neither side can win this war.,p239/ref/p239_147.wav,p239/ref/p239_297.wav,p239/libri_mask-FT/FT/p239_148-epoch=9-batch_idx=0.wav,p239/libri_mask-FT/libri_mask/p239_148-epoch=8-batch_idx=0.wav,p239/raw/p239_148.wav,p239/joint/joint/p239_148-epoch=8-batch_idx=0.wav,p239/recon/p239_148.recon.wav,p239/mask-FT/mask/p239_148-epoch=5-batch_idx=0.wav,p239/mask-FT/FT/p239_148-epoch=6-batch_idx=0.wav,p239/FT-mask/mask/p239_148-epoch=4-batch_idx=0.wav,p239/FT-mask/FT/p239_148-epoch=0-batch_idx=0.wav,people have been placed in a state of alarm.
p268/ref/p268_406.wav,p268/ref/p268_283.wav,p268/FT-mask/FT/p268_226-epoch=0-batch_idx=0.wav,p268/raw/p268_226.wav,p268/mask-FT/mask/p268_226-epoch=5-batch_idx=0.wav,p268/libri_mask-FT/libri_mask/p268_226-epoch=5-batch_idx=0.wav,p268/libri_mask-FT/FT/p268_226-epoch=6-batch_idx=0.wav,p268/joint/joint/p268_226-epoch=7-batch_idx=0.wav,p268/FT-mask/mask/p268_226-epoch=6-batch_idx=0.wav,p268/mask-FT/FT/p268_226-epoch=6-batch_idx=0.wav,p268/recon/p268_226.recon.wav,stagecoach is seeking a new finance director.,p360/ref/p360_373.wav,p360/ref/p360_022.wav,p360/raw/p360_207.wav,p360/mask-FT/mask/p360_207-epoch=5-batch_idx=0.wav,p360/mask-FT/FT/p360_207-epoch=6-batch_idx=0.wav,p360/recon/p360_207.recon.wav,p360/joint/joint/p360_207-epoch=5-batch_idx=0.wav,p360/FT-mask/mask/p360_207-epoch=6-batch_idx=0.wav,p360/libri_mask-FT/FT/p360_207-epoch=6-batch_idx=0.wav,p360/libri_mask-FT/libri_mask/p360_207-epoch=5-batch_idx=0.wav,p360/FT-mask/FT/p360_207-epoch=0-batch_idx=0.wav,the baby was dead.
p253/ref/p253_410.wav,p253/ref/p253_183.wav,p253/libri_mask-FT/libri_mask/p253_357-epoch=10-batch_idx=0.wav,p253/mask-FT/FT/p253_357-epoch=6-batch_idx=0.wav,p253/mask-FT/mask/p253_357-epoch=5-batch_idx=0.wav,p253/FT-mask/FT/p253_357-epoch=0-batch_idx=0.wav,p253/recon/p253_357.recon.wav,p253/raw/p253_357.wav,p253/joint/joint/p253_357-epoch=9-batch_idx=0.wav,p253/libri_mask-FT/FT/p253_357-epoch=11-batch_idx=0.wav,p253/FT-mask/mask/p253_357-epoch=6-batch_idx=0.wav,their time has gone.,p376/ref/p376_269.wav,p376/ref/p376_134.wav,p376/mask-FT/mask/p376_195-epoch=5-batch_idx=0.wav,p376/libri_mask-FT/FT/p376_195-epoch=11-batch_idx=0.wav,p376/recon/p376_195.recon.wav,p376/libri_mask-FT/libri_mask/p376_195-epoch=9-batch_idx=0.wav,p376/FT-mask/mask/p376_195-epoch=5-batch_idx=0.wav,p376/joint/joint/p376_195-epoch=21-batch_idx=0.wav,p376/raw/p376_195.wav,p376/FT-mask/FT/p376_195-epoch=0-batch_idx=0.wav,p376/mask-FT/FT/p376_195-epoch=10-batch_idx=0.wav,you have no chance of planning permission.
p316/ref/p316_038.wav,p316/ref/p316_283.wav,p316/mask-FT/mask/p316_139-epoch=5-batch_idx=0.wav,p316/FT-mask/mask/p316_139-epoch=6-batch_idx=0.wav,p316/raw/p316_139.wav,p316/joint/joint/p316_139-epoch=5-batch_idx=0.wav,p316/recon/p316_139.recon.wav,p316/mask-FT/FT/p316_139-epoch=6-batch_idx=0.wav,p316/libri_mask-FT/libri_mask/p316_139-epoch=9-batch_idx=0.wav,p316/FT-mask/FT/p316_139-epoch=0-batch_idx=0.wav,p316/libri_mask-FT/FT/p316_139-epoch=10-batch_idx=0.wav,i've won the british.,p250/ref/p250_269.wav,p250/ref/p250_111.wav,p250/raw/p250_186.wav,p250/FT-mask/FT/p250_186-epoch=16-batch_idx=0.wav,p250/libri_mask-FT/FT/p250_186-epoch=12-batch_idx=0.wav,p250/joint/joint/p250_186-epoch=20-batch_idx=0.wav,p250/libri_mask-FT/libri_mask/p250_186-epoch=6-batch_idx=0.wav,p250/mask-FT/mask/p250_186-epoch=5-batch_idx=0.wav,p250/recon/p250_186.recon.wav,p250/mask-FT/FT/p250_186-epoch=12-batch_idx=0.wav,p250/FT-mask/mask/p250_186-epoch=21-batch_idx=0.wav,but the petrol station does not get the benefit.
p260/ref/p260_031.wav,p260/ref/p260_231.wav,p260/joint/joint/p260_128-epoch=5-batch_idx=0.wav,p260/recon/p260_128.recon.wav,p260/mask-FT/FT/p260_128-epoch=6-batch_idx=0.wav,p260/raw/p260_128.wav,p260/FT-mask/mask/p260_128-epoch=6-batch_idx=0.wav,p260/libri_mask-FT/libri_mask/p260_128-epoch=5-batch_idx=0.wav,p260/mask-FT/mask/p260_128-epoch=5-batch_idx=0.wav,p260/FT-mask/FT/p260_128-epoch=0-batch_idx=0.wav,p260/libri_mask-FT/FT/p260_128-epoch=6-batch_idx=0.wav,no production was achieved.,p285/ref/p285_352.wav,p285/ref/p285_383.wav,p285/joint/joint/p285_072-epoch=5-batch_idx=0.wav,p285/libri_mask-FT/FT/p285_072-epoch=6-batch_idx=0.wav,p285/FT-mask/FT/p285_072-epoch=0-batch_idx=0.wav,p285/mask-FT/FT/p285_072-epoch=6-batch_idx=0.wav,p285/mask-FT/mask/p285_072-epoch=5-batch_idx=0.wav,p285/libri_mask-FT/libri_mask/p285_072-epoch=5-batch_idx=0.wav,p285/raw/p285_072.wav,p285/FT-mask/mask/p285_072-epoch=6-batch_idx=0.wav,p285/recon/p285_072.recon.wav,mr irvine said mr rafferty was now in good spirits.
p284/ref/p284_253.wav,p284/ref/p284_017.wav,p284/mask-FT/FT/p284_043-epoch=6-batch_idx=0.wav,p284/joint/joint/p284_043-epoch=36-batch_idx=0.wav,p284/raw/p284_043.wav,p284/FT-mask/FT/p284_043-epoch=0-batch_idx=0.wav,p284/FT-mask/mask/p284_043-epoch=4-batch_idx=0.wav,p284/recon/p284_043.recon.wav,p284/libri_mask-FT/libri_mask/p284_043-epoch=6-batch_idx=0.wav,p284/libri_mask-FT/FT/p284_043-epoch=8-batch_idx=0.wav,p284/mask-FT/mask/p284_043-epoch=5-batch_idx=0.wav,we will push.,p230/ref/p230_182.wav,p230/ref/p230_047.wav,p230/mask-FT/FT/p230_164-epoch=6-batch_idx=0.wav,p230/recon/p230_164.recon.wav,p230/libri_mask-FT/FT/p230_164-epoch=7-batch_idx=0.wav,p230/joint/joint/p230_164-epoch=5-batch_idx=0.wav,p230/raw/p230_164.wav,p230/libri_mask-FT/libri_mask/p230_164-epoch=6-batch_idx=0.wav,p230/FT-mask/mask/p230_164-epoch=6-batch_idx=0.wav,p230/mask-FT/mask/p230_164-epoch=5-batch_idx=0.wav,p230/FT-mask/FT/p230_164-epoch=0-batch_idx=0.wav,our position remains the same.
p304/ref/p304_186.wav,p304/ref/p304_312.wav,p304/mask-FT/mask/p304_381-epoch=5-batch_idx=0.wav,p304/raw/p304_381.wav,p304/libri_mask-FT/FT/p304_381-epoch=9-batch_idx=0.wav,p304/FT-mask/mask/p304_381-epoch=6-batch_idx=0.wav,p304/mask-FT/FT/p304_381-epoch=6-batch_idx=0.wav,p304/libri_mask-FT/libri_mask/p304_381-epoch=8-batch_idx=0.wav,p304/joint/joint/p304_381-epoch=5-batch_idx=0.wav,p304/FT-mask/FT/p304_381-epoch=0-batch_idx=0.wav,p304/recon/p304_381.recon.wav,she failed to win any of them.,p278/ref/p278_259.wav,p278/ref/p278_248.wav,p278/libri_mask-FT/FT/p278_230-epoch=11-batch_idx=0.wav,p278/raw/p278_230.wav,p278/mask-FT/FT/p278_230-epoch=6-batch_idx=0.wav,p278/FT-mask/FT/p278_230-epoch=0-batch_idx=0.wav,p278/libri_mask-FT/libri_mask/p278_230-epoch=10-batch_idx=0.wav,p278/recon/p278_230.recon.wav,p278/joint/joint/p278_230-epoch=5-batch_idx=0.wav,p278/FT-mask/mask/p278_230-epoch=6-batch_idx=0.wav,p278/mask-FT/mask/p278_230-epoch=5-batch_idx=0.wav,"i think, therefore i am?"
p246/ref/p246_093.wav,p246/ref/p246_006.wav,p246/raw/p246_288.wav,p246/mask-FT/mask/p246_288-epoch=5-batch_idx=0.wav,p246/recon/p246_288.recon.wav,p246/FT-mask/FT/p246_288-epoch=0-batch_idx=0.wav,p246/libri_mask-FT/FT/p246_288-epoch=6-batch_idx=0.wav,p246/mask-FT/FT/p246_288-epoch=6-batch_idx=0.wav,p246/joint/joint/p246_288-epoch=5-batch_idx=0.wav,p246/FT-mask/mask/p246_288-epoch=6-batch_idx=0.wav,p246/libri_mask-FT/libri_mask/p246_288-epoch=5-batch_idx=0.wav,"this time, for rangers, it is certainly the latter.",p278/ref/p278_248.wav,p278/ref/p278_233.wav,p278/mask-FT/mask/p278_319-epoch=5-batch_idx=0.wav,p278/recon/p278_319.recon.wav,p278/FT-mask/FT/p278_319-epoch=0-batch_idx=0.wav,p278/FT-mask/mask/p278_319-epoch=6-batch_idx=0.wav,p278/libri_mask-FT/FT/p278_319-epoch=11-batch_idx=0.wav,p278/libri_mask-FT/libri_mask/p278_319-epoch=10-batch_idx=0.wav,p278/raw/p278_319.wav,p278/mask-FT/FT/p278_319-epoch=6-batch_idx=0.wav,p278/joint/joint/p278_319-epoch=5-batch_idx=0.wav,the answer was in space.
p361/ref/p361_349.wav,p361/ref/p361_119.wav,p361/raw/p361_120.wav,p361/recon/p361_120.recon.wav,p361/FT-mask/FT/p361_120-epoch=0-batch_idx=0.wav,p361/libri_mask-FT/libri_mask/p361_120-epoch=6-batch_idx=0.wav,p361/libri_mask-FT/FT/p361_120-epoch=7-batch_idx=0.wav,p361/joint/joint/p361_120-epoch=10-batch_idx=0.wav,p361/mask-FT/mask/p361_120-epoch=5-batch_idx=0.wav,p361/FT-mask/mask/p361_120-epoch=6-batch_idx=0.wav,p361/mask-FT/FT/p361_120-epoch=6-batch_idx=0.wav,i am not very pleased.,p360/ref/p360_301.wav,p360/ref/p360_265.wav,p360/mask-FT/mask/p360_175-epoch=5-batch_idx=0.wav,p360/FT-mask/mask/p360_175-epoch=6-batch_idx=0.wav,p360/libri_mask-FT/FT/p360_175-epoch=6-batch_idx=0.wav,p360/recon/p360_175.recon.wav,p360/mask-FT/FT/p360_175-epoch=6-batch_idx=0.wav,p360/raw/p360_175.wav,p360/joint/joint/p360_175-epoch=5-batch_idx=0.wav,p360/libri_mask-FT/libri_mask/p360_175-epoch=5-batch_idx=0.wav,p360/FT-mask/FT/p360_175-epoch=0-batch_idx=0.wav,there is an ongoing problem with this company.
p281/ref/p281_160.wav,p281/ref/p281_282.wav,p281/FT-mask/mask/p281_390-epoch=6-batch_idx=0.wav,p281/recon/p281_390.recon.wav,p281/libri_mask-FT/libri_mask/p281_390-epoch=7-batch_idx=0.wav,p281/mask-FT/FT/p281_390-epoch=6-batch_idx=0.wav,p281/joint/joint/p281_390-epoch=5-batch_idx=0.wav,p281/mask-FT/mask/p281_390-epoch=5-batch_idx=0.wav,p281/raw/p281_390.wav,p281/libri_mask-FT/FT/p281_390-epoch=8-batch_idx=0.wav,p281/FT-mask/FT/p281_390-epoch=0-batch_idx=0.wav,we have to reinforce the pressure on iraq.,p238/ref/p238_454.wav,p238/ref/p238_082.wav,p238/recon/p238_253.recon.wav,p238/mask-FT/FT/p238_253-epoch=13-batch_idx=0.wav,p238/libri_mask-FT/FT/p238_253-epoch=17-batch_idx=0.wav,p238/mask-FT/mask/p238_253-epoch=5-batch_idx=0.wav,p238/raw/p238_253.wav,p238/FT-mask/FT/p238_253-epoch=4-batch_idx=0.wav,p238/FT-mask/mask/p238_253-epoch=8-batch_idx=0.wav,p238/joint/joint/p238_253-epoch=11-batch_idx=0.wav,p238/libri_mask-FT/libri_mask/p238_253-epoch=7-batch_idx=0.wav,what was the matter for concern?
p267/ref/p267_416.wav,p267/ref/p267_115.wav,p267/libri_mask-FT/FT/p267_055-epoch=6-batch_idx=0.wav,p267/FT-mask/mask/p267_055-epoch=6-batch_idx=0.wav,p267/raw/p267_055.wav,p267/FT-mask/FT/p267_055-epoch=0-batch_idx=0.wav,p267/recon/p267_055.recon.wav,p267/mask-FT/FT/p267_055-epoch=6-batch_idx=0.wav,p267/mask-FT/mask/p267_055-epoch=5-batch_idx=0.wav,p267/libri_mask-FT/libri_mask/p267_055-epoch=5-batch_idx=0.wav,p267/joint/joint/p267_055-epoch=11-batch_idx=0.wav,so i liked the challenge.,p285/ref/p285_310.wav,p285/ref/p285_207.wav,p285/libri_mask-FT/libri_mask/p285_175-epoch=5-batch_idx=0.wav,p285/mask-FT/FT/p285_175-epoch=6-batch_idx=0.wav,p285/FT-mask/FT/p285_175-epoch=0-batch_idx=0.wav,p285/mask-FT/mask/p285_175-epoch=5-batch_idx=0.wav,p285/raw/p285_175.wav,p285/libri_mask-FT/FT/p285_175-epoch=6-batch_idx=0.wav,p285/FT-mask/mask/p285_175-epoch=6-batch_idx=0.wav,p285/recon/p285_175.recon.wav,p285/joint/joint/p285_175-epoch=5-batch_idx=0.wav,it is not either national standards or local control.
p261/ref/p261_024.wav,p261/ref/p261_404.wav,p261/FT-mask/FT/p261_008-epoch=0-batch_idx=0.wav,p261/mask-FT/mask/p261_008-epoch=5-batch_idx=0.wav,p261/libri_mask-FT/FT/p261_008-epoch=10-batch_idx=0.wav,p261/joint/joint/p261_008-epoch=5-batch_idx=0.wav,p261/FT-mask/mask/p261_008-epoch=6-batch_idx=0.wav,p261/raw/p261_008.wav,p261/recon/p261_008.recon.wav,p261/mask-FT/FT/p261_008-epoch=6-batch_idx=0.wav,p261/libri_mask-FT/libri_mask/p261_008-epoch=9-batch_idx=0.wav,"these take the shape of a long round arch, with its path high above, and its two ends apparently beyond the horizon. ",p249/ref/p249_269.wav,p249/ref/p249_058.wav,p249/FT-mask/FT/p249_320-epoch=0-batch_idx=0.wav,p249/mask-FT/FT/p249_320-epoch=6-batch_idx=0.wav,p249/raw/p249_320.wav,p249/libri_mask-FT/FT/p249_320-epoch=6-batch_idx=0.wav,p249/libri_mask-FT/libri_mask/p249_320-epoch=5-batch_idx=0.wav,p249/mask-FT/mask/p249_320-epoch=5-batch_idx=0.wav,p249/FT-mask/mask/p249_320-epoch=6-batch_idx=0.wav,p249/joint/joint/p249_320-epoch=6-batch_idx=0.wav,p249/recon/p249_320.recon.wav,"davis is very supportive, as a director."
p237/ref/p237_054.wav,p237/ref/p237_151.wav,p237/libri_mask-FT/libri_mask/p237_307-epoch=5-batch_idx=0.wav,p237/mask-FT/mask/p237_307-epoch=5-batch_idx=0.wav,p237/recon/p237_307.recon.wav,p237/FT-mask/mask/p237_307-epoch=6-batch_idx=0.wav,p237/FT-mask/FT/p237_307-epoch=0-batch_idx=0.wav,p237/joint/joint/p237_307-epoch=5-batch_idx=0.wav,p237/raw/p237_307.wav,p237/mask-FT/FT/p237_307-epoch=6-batch_idx=0.wav,p237/libri_mask-FT/FT/p237_307-epoch=6-batch_idx=0.wav,graeme was prepared.,p326/ref/p326_375.wav,p326/ref/p326_298.wav,p326/libri_mask-FT/libri_mask/p326_329-epoch=6-batch_idx=0.wav,p326/libri_mask-FT/FT/p326_329-epoch=11-batch_idx=0.wav,p326/raw/p326_329.wav,p326/mask-FT/FT/p326_329-epoch=11-batch_idx=0.wav,p326/FT-mask/FT/p326_329-epoch=4-batch_idx=0.wav,p326/joint/joint/p326_329-epoch=5-batch_idx=0.wav,p326/mask-FT/mask/p326_329-epoch=5-batch_idx=0.wav,p326/recon/p326_329.recon.wav,p326/FT-mask/mask/p326_329-epoch=8-batch_idx=0.wav,it had been on the cards.
p284/ref/p284_099.wav,p284/ref/p284_182.wav,p284/joint/joint/p284_414-epoch=36-batch_idx=0.wav,p284/raw/p284_414.wav,p284/recon/p284_414.recon.wav,p284/mask-FT/mask/p284_414-epoch=5-batch_idx=0.wav,p284/libri_mask-FT/libri_mask/p284_414-epoch=6-batch_idx=0.wav,p284/mask-FT/FT/p284_414-epoch=6-batch_idx=0.wav,p284/FT-mask/FT/p284_414-epoch=0-batch_idx=0.wav,p284/FT-mask/mask/p284_414-epoch=4-batch_idx=0.wav,p284/libri_mask-FT/FT/p284_414-epoch=8-batch_idx=0.wav,he scored a touchdown.,p317/ref/p317_331.wav,p317/ref/p317_379.wav,p317/FT-mask/mask/p317_329-epoch=6-batch_idx=0.wav,p317/libri_mask-FT/FT/p317_329-epoch=8-batch_idx=0.wav,p317/mask-FT/mask/p317_329-epoch=5-batch_idx=0.wav,p317/raw/p317_329.wav,p317/joint/joint/p317_329-epoch=5-batch_idx=0.wav,p317/libri_mask-FT/libri_mask/p317_329-epoch=7-batch_idx=0.wav,p317/recon/p317_329.recon.wav,p317/FT-mask/FT/p317_329-epoch=0-batch_idx=0.wav,p317/mask-FT/FT/p317_329-epoch=6-batch_idx=0.wav,i feel it is very irrational.
p250/ref/p250_269.wav,p250/ref/p250_210.wav,p250/raw/p250_348.wav,p250/libri_mask-FT/FT/p250_348-epoch=12-batch_idx=0.wav,p250/FT-mask/mask/p250_348-epoch=21-batch_idx=0.wav,p250/joint/joint/p250_348-epoch=20-batch_idx=0.wav,p250/mask-FT/FT/p250_348-epoch=12-batch_idx=0.wav,p250/libri_mask-FT/libri_mask/p250_348-epoch=6-batch_idx=0.wav,p250/mask-FT/mask/p250_348-epoch=5-batch_idx=0.wav,p250/recon/p250_348.recon.wav,p250/FT-mask/FT/p250_348-epoch=16-batch_idx=0.wav,a home office spokesman said.,p374/ref/p374_226.wav,p374/ref/p374_110.wav,p374/joint/joint/p374_107-epoch=5-batch_idx=0.wav,p374/recon/p374_107.recon.wav,p374/mask-FT/mask/p374_107-epoch=5-batch_idx=0.wav,p374/mask-FT/FT/p374_107-epoch=6-batch_idx=0.wav,p374/FT-mask/mask/p374_107-epoch=6-batch_idx=0.wav,p374/libri_mask-FT/FT/p374_107-epoch=7-batch_idx=0.wav,p374/libri_mask-FT/libri_mask/p374_107-epoch=6-batch_idx=0.wav,p374/raw/p374_107.wav,p374/FT-mask/FT/p374_107-epoch=0-batch_idx=0.wav,we're all paying for it.
